playerId,nameFull,position,collegeId,college,heightInches,weight,ageAtDraft
20120609,Jacquies Smith,DE,65211,Missouri,74.0,260.0,22
20120212,Michael Smith,RB,84322,Utah State,69.0,205.0,23
20120211,Scott Solomon,DE,77005,Rice,75.0,260.0,23
20120086,Sean Spence,LB,33124,Miami (FL),71.0,231.0,21
20120557,Ryan Steed,DB,29613,Furman (SC),71.0,185.0,21
20120074,Donald Stephenson,OT,73019,Oklahoma,78.0,312.0,23
20120053,Devon Still,DT,16802,Penn State,77.0,305.0,22
20120198,Tommy Streeter,WR,33124,Miami (FL),77.0,215.0,23
20120230,Nathan Stupar,LB,16802,Penn State,74.0,240.0,24
20120225,J.R. Sweezy,OG,27607,NC State,77.0,298.0,23
20120109,Alameda Ta'amu,DT,98195,Washington,75.0,348.0,21
20120008,Ryan Tannehill,QB,77843,Texas A&M,76.0,216.0,23
20120073,Brandon Taylor,S,70803,Louisiana State,71.0,205.0,22
20120655,Johnny Thomas,S,74078,Oklahoma State,71.0,205.0,22
20120782,Phillip Thomas,DB,13244,Syracuse,71.0,198.0,21
20120093,Brandon Thompson,DT,29631,Clemson,74.0,315.0,22
20120130,Christian Thompson,S,29117,South Carolina State,72.0,211.0,21
20120179,Andrew Tiller,OG,13244,Syracuse,76.0,324.0,23
20120122,Nick Toon,WR,53706,Wisconsin,76.0,218.0,23
20120188,Danny Trevathan,LB,40506,Kentucky,73.0,239.0,22
20120149,Johnnie Troutman,OG,16802,Penn State,76.0,330.0,24
20120919,Christian Tupou,DT,90089,USC,74.0,300.0,22
20120106,Robert Turbin,RB,84322,Utah State,70.0,216.0,22
20120668,Marc Tyler,RB,90089,USC,71.0,226.0,23
20120236,DeAngelo Tyson,DE,30602,Georgia,74.0,315.0,23
20120035,Courtney Upshaw,LB,35487,Alabama,74.0,272.0,22
20120072,Olivier Vernon,DE,33124,Miami (FL),74.0,262.0,21
20120245,Trevin Wade,DB,85721,Arizona,70.0,190.0,22
20120047,Bobby Wagner,LB,84322,Utah State,72.0,245.0,21
20120611,Dustin Waldron,OL,97201,Portland State (OR),77.0,310.0,21
20120175,Blair Walsh,K,30602,Georgia,70.0,175.0,22
20120200,Brandon Washington,OG,33124,Miami (FL),74.0,318.0,23
20120150,Rokevious Watkins,OG,29208,South Carolina,75.0,338.0,23
20120022,Brandon Weeden,QB,74078,Oklahoma State,75.0,230.0,28
20120162,Corey White,DB,35229,Samford (AL),73.0,210.0,21
20120244,Jordan White,WR,49008,Western Michigan,72.0,215.0,23
20120138,Tahir Whitehead,LB,19122,Temple,74.0,241.0,22
20120914,Fozzy Whittaker,RB,78712,Texas,70.0,205.0,23
20120113,Kyle Wilber,DE,27106,Wake Forest,76.0,245.0,23
20120032,David Wilson,RB,24061,Virginia Tech,69.0,205.0,20
20120075,Russell Wilson,QB,53706,Wisconsin,71.0,215.0,23
20120205,Billy Winn,DT,83725,Boise State,76.0,300.0,23
20120036,Derek Wolfe,DT,45221,Cincinnati,77.0,285.0,22
20120051,Jerel Worthy,DE,48824,Michigan State,74.0,300.0,22
20120118,Jarius Wright,WR,72701,Arkansas,70.0,191.0,22
20120020,Kendall Wright,WR,76706,Baylor,70.0,185.0,22
20120107,Devon Wylie,WR,93740,Frenso State (CA),69.0,187.0,23
20120595,Desmond Wynn,OG,7102,Rutgers,78.0,303.0,23
20120027,Kevin Zeitler,OG,53706,Wisconsin,76.0,315.0,22
20120171,Greg Zuerlein,K,64507,Missouri Western State,72.0,191.0,24
20120697,Markus Zusevics,OL,52242,Iowa,77.0,300.0,23
20130141,Oday Aboushi,OT,22904,Virginia,77.0,315.0,21
20130715,Johnny Adams,DB,48824,Michigan State,70.0,185.0,23
20130060,Robert Alford,DB,70402,S.E. Louisiana,70.0,186.0,24
20130051,David Amerson,DB,27607,NC State,73.0,205.0,21
20130489,C.J. Anderson,RB,94720,California,68.0,224.0,22
20130005,Ezekiel Ansah,DE,84602,BYU,77.0,275.0,23
20130247,Marc Anthony,DB,94720,California,72.0,200.0,23
20130075,Terron Armstead,OT,71601,Arkansas-Pine Bluff,77.0,304.0,21
20130008,Tavon Austin,WR,26506,West Virginia,68.0,179.0,22
20130196,Jeff Baca,OG,90095,UCLA,75.0,302.0,23
20130701,Alvin Bailey,OT,72701,Arkansas,75.0,320.0,21
20130092,Stedman Bailey,WR,26506,West Virginia,70.0,193.0,22
20130109,David Bakhtiari,OT,80309,Colorado,76.0,310.0,21
20130058,Montee Ball,RB,53706,Wisconsin,70.0,215.0,22
20130043,Johnthan Banks,DB,39762,Mississippi State,74.0,190.0,23
20130570,Chris Barker,OG,89557,Nevada,74.0,300.0,22
20130098,Matt Barkley,QB,90089,USC,74.0,227.0,22
20130182,Kenjon Barner,RB,97403,Oregon,69.0,195.0,24
20130550,T.J. Barnes,DT,30332,Georgia Tech,79.0,364.0,22
20130232,Sam Barrington,LB,33620,South Florida,73.0,240.0,22
20130233,David Bass,DE,64507,Missouri Western State,76.0,267.0,22
20130235,Steve Beauharnais,LB,7102,Rutgers,73.0,240.0,22
20130773,Nick Becton,OT,24061,Virginia Tech,78.0,322.0,23
20130048,Le'Veon Bell,RB,48824,Michigan State,73.0,225.0,21
20130037,Giovani Bernard,RB,27599,North Carolina,69.0,205.0,21
20130215,Tommy Bohanon,FB,27106,Wake Forest,73.0,246.0,22
20130214,Travis Bond,OG,27599,North Carolina,78.0,330.0,22
20130195,Alan Bonner,WR,36265,Jacksonville State (AL),70.0,190.0,22
20130716,Zach Boren,FB,43210,Ohio State,72.0,255.0,21
20130050,Jon Bostic,LB,32611,Florida,73.0,245.0,21
20130102,Josh Boyce,WR,76109,Texas Christian,71.0,205.0,21
20130167,Josh Boyd,DE,39762,Mississippi State,75.0,293.0,23
20130192,John Boyett,S,97403,Oregon,70.0,203.0,23
20130659,Tyler Bray,QB,37998,Tennessee,78.0,215.0,21
20130056,Arthur Brown,LB,66506,Kansas State,72.0,240.0,22
20130217,Armonty Bryant,DE,74820,East Central (OK),76.0,265.0,22
20130226,Michael Buchanan,DE,61801,Illinois,77.0,255.0,22
20130190,Rex Burkhead,RB,68588,Nebraska,70.0,210.0,22
20130737,Colby Cameron,QB,71272,Louisiana Tech,74.0,210.0,23
20130040,Cornellius Carradine,DE,32306,Florida State,76.0,270.0,24
20130472,Braxston Cave,OL,46556,Notre Dame,75.0,305.0,23
20130459,Emmett Cleary,OT,2459,Boston,79.0,320.0,23
20130052,Jamie Collins,LB,39406,Southern Miss,75.0,250.0,23
20130134,Sanders Commings,DB,30602,Georgia,72.0,223.0,23
20130007,Jonathan Cooper,OG,27599,North Carolina,74.0,308.0,23
20130254,Justice Cunningham,TE,29208,South Carolina,75.0,258.0,22
20130033,Johnathan Cyprien,S,33199,Florida International,72.0,223.0,22
20130096,Knile Davis,RB,72701,Arkansas,71.0,227.0,21
20130093,Will Davis,DB,84322,Utah State,71.0,180.0,22
20130229,Everett Dawkins,DT,32306,Florida State,74.0,300.0,22
20130603,Jordan Devey,OT,38152,Memphis,78.0,320.0,25
20130234,Zac Dysert,QB,45056,Miami (OH),75.0,221.0,23
20130142,Lavar Edwards,DE,70803,Louisiana State,76.0,271.0,23
20130672,Mike Edwards,DB,96813,Hawaii,70.0,186.0,22
20130021,Tyler Eifert,TE,46556,Notre Dame,78.0,255.0,22
20130032,Matt Elam,S,32611,Florida,70.0,208.0,21
20130187,Andre Ellington,RB,29631,Clemson,69.0,199.0,24
20130035,Zach Ertz,TE,94305,Stanford,77.0,250.0,22
20130047,Gavin Escobar,TE,92115,San Diego State,78.0,260.0,22
20130169,Josh Evans,S,32611,Florida,72.0,213.0,21
20130477,Chris Faulk,OL,70803,Louisiana State,78.0,330.0,23
20130510,Joseph Fauria,TE,90095,UCLA,79.0,255.0,23
20130001,Eric Fisher,OT,48858,Central Michigan,79.0,315.0,22
20130023,Sharrif Floyd,DT,32611,Florida,75.0,311.0,21
20130011,D.J. Fluker,OT,35487,Alabama,77.0,345.0,22
20130443,Manase Foketi,OG,79016,West Texas A&M,77.0,310.0,22
20130642,Michael Ford,RB,70803,Louisiana State,70.0,216.0,22
20130240,Reid Fragel,OT,43210,Ohio State,80.0,318.0,22
20130125,Johnathan Franklin,RB,90095,UCLA,70.0,205.0,23
20130031,Travis Frederick,C,53706,Wisconsin,76.0,320.0,22
20130171,Corey Fuller,WR,24061,Virginia Tech,74.0,200.0,22
20130604,Matt Furstenburg,TE,20740,Maryland,75.0,244.0,23
20130605,Rogers Gaines,OT,37209,Tennessee State,78.0,329.0,23
20130778,Kwame Geathers,DT,30602,Georgia,78.0,335.0,22
20130126,William Gholston,DE,48824,Michigan State,78.0,281.0,21
20130227,Garrett Gilkey,OT,69337,Chadron State (NE),78.0,315.0,22
20130164,Mike Gillislee,RB,32611,Florida,71.0,219.0,22
20130073,Mike Glennon,QB,27607,NC State,78.0,229.0,23
20130454,Tyrone Goard,WR,40475,Eastern Kentucky,76.0,205.0,23
20130097,Zaviar Gooden,LB,65211,Missouri,73.0,231.0,22
20130127,Malliciah Goodman,DE,29631,Clemson,76.0,276.0,23
20130078,Marquise Goodwin,WR,78712,Texas,69.0,179.0,22
20130222,Chris Gragg,TE,72701,Arkansas,75.0,244.0,22
20130722,Ray Graham,RB,15260,Pittsburgh,69.0,193.0,22
20130064,Dwayne Gratz,DB,6269,Connecticut,71.0,199.0,23
20130506,MarQueis Gray,TE,55455,Minnesota,76.0,263.0,23
20130117,Khaseem Greene,LB,7102,Rutgers,73.0,241.0,24
20130588,Cory Grissom,DL,33620,South Florida,74.0,316.0,22
20130197,Cobi Hamilton,WR,72701,Arkansas,74.0,201.0,22
20130049,Johnathan Hankins,DT,43210,Ohio State,74.0,325.0,21
20130123,Chris Harper,WR,66506,Kansas State,73.0,228.0,23
20130632,D.J. Harper,RB,83725,Boise State,69.0,211.0,23
20130843,Mark Harrison,WR,7102,Rutgers,75.0,235.0,22
20130156,Tanner Hawkinson,OT,66045,Kansas,77.0,300.0,22
20130150,Terry Hawthorne,DB,61801,Illinois,72.0,195.0,23
20130245,Brandon Hepburn,LB,32307,Florida A&M,76.0,235.0,23
20130225,Eric Herman,OG,45701,Ohio,76.0,320.0,23
20130445,Aaron Hester,DB,90095,UCLA,73.0,207.0,23
20130087,Jordan Hill,DT,16802,Penn State,73.0,290.0,22
20130120,Gerald Hodges,LB,16802,Penn State,74.0,236.0,22
20130185,DeVonte Holloman,LB,29208,South Carolina,73.0,242.0,22
20130027,DeAndre Hopkins,WR,29631,Clemson,73.0,210.0,20
20130177,Dustin Hopkins,K,32306,Florida State,74.0,203.0,22
20130139,Montori Hughes,DT,38238,Tennessee-Martin,76.0,350.0,22
20130053,Margus Hunt,DE,75205,Southern Methodist,80.0,298.0,25
20130034,Justin Hunter,WR,37998,Tennessee,76.0,203.0,21
20130159,Micah Hyde,DB,52242,Iowa,72.0,197.0,22
20130532,Luke Ingram,LS,96813,Hawaii,78.0,235.0,22
20130189,Mike James,RB,33124,Miami (FL),70.0,223.0,22
20130228,Jawan Jamison,RB,7102,Rutgers,67.0,203.0,21
20130757,Tony Jefferson,S,73019,Oklahoma,71.0,215.0,21
20130162,Brandon Jenkins,OLB,32306,Florida State,74.0,251.0,23
20130104,Jelani Jenkins,LB,32611,Florida,72.0,240.0,21
20130082,John Jenkins,DT,30602,Georgia,75.0,327.0,23
20130002,Luke Joeckel,OT,77843,Texas A&M,78.0,312.0,21
20130422,Darius Johnson,WR,75205,Southern Methodist,70.0,175.0,22
20130781,Josh Johnson,DB,47906,Purdue,70.0,188.0,22
20130577,Keelan Johnson,DB,85287,Arizona State,72.0,207.0,23
20130004,Lane Johnson,OT,73019,Oklahoma,78.0,317.0,22
20130685,Oscar Johnson,OG,71272,Louisiana Tech,78.0,330.0,23
20130251,T.J. Johnson,C,29208,South Carolina,76.0,295.0,22
20130761,Jamaal Johnson-Webb,OT,35762,Alabama A&M,78.0,306.0,23
20130556,Abry Jones,DT,30602,Georgia,76.0,318.0,21
20130198,Chris Jones,DT,43403,Bowling Green (OH),73.0,293.0,22
20130026,Datone Jones,DE,90095,UCLA,77.0,288.0,22
20130017,Jarvis Jones,LB,30602,Georgia,75.0,248.0,23
20130115,Landry Jones,QB,73019,Oklahoma,76.0,225.0,24
20130003,Dion Jordan,DE,97403,Oregon,78.0,275.0,23
20130172,Nick Kasa,TE,80309,Colorado,78.0,265.0,22
20130627,Brandon Kaufman,WR,99004,Eastern Washington,77.0,215.0,22
20130063,Travis Kelce,TE,45221,Cincinnati,77.0,260.0,23
20130161,Tavarres King,WR,30602,Georgia,73.0,192.0,22
20130148,A.J. Klein,LB,50011,Iowa State,73.0,240.0,21
20130212,Joe Kruger,DE,84112,Utah,78.0,269.0,20
20130108,Edmund Kugbila,OG,31698,Valdosta State (GA),76.0,325.0,22
20130061,Eddie Lacy,RB,35487,Alabama,71.0,250.0,22
20130131,Marcus Lattimore,RB,29208,South Carolina,71.0,221.0,21
20130728,Alec Lemon,WR,13244,Syracuse,73.0,207.0,21
20130088,Corey Lemonier,DE,36849,Auburn,75.0,255.0,21
20130739,Robert Lester,S,35487,Alabama,73.0,215.0,25
20130541,Zach Line,FB,75205,Southern Methodist,73.0,233.0,23
20130067,Bennie Logan,DT,70803,Louisiana State,74.0,315.0,23
20130644,P.J. Lonergan,C,70803,Louisiana State,76.0,305.0,22
20130020,Kyle Long,OG,97403,Oregon,78.0,316.0,24
20130702,John Lotulelei,LB,89154,Nevada-Las Vegas,71.0,235.0,21
20130014,Star Lotulelei,DT,84112,Utah,74.0,315.0,23
20130439,Philip Lutzenkirchen,TE,36849,Auburn,75.0,258.0,21
20130514,Joe Madsen,C,26506,West Virginia,75.0,310.0,23
20130404,Lamar Mady,OG,44555,Youngstown State (OH),74.0,315.0,22
20130697,Brandon Magee,LB,85287,Arizona State,71.0,255.0,22
20130016,E.J. Manuel,QB,32306,Florida State,76.0,237.0,23
20130153,Stansly Maponga,DE,76109,Texas Christian,74.0,257.0,22
20130569,Luke Marquardt,OT,91702,Azusa Pacific (CA),80.0,315.0,23
20130069,Tyrann Mathieu,S,70803,Louisiana State,69.0,186.0,20
20130213,Michael Mauti,LB,16802,Penn State,74.0,243.0,23
20130652,Miguel Maysonet,RB,11790,Stony Brook (NY),70.0,210.0,23
20130468,Onterio McCalebb,DB,36849,Auburn,70.0,170.0,23
20130210,Demetrius McCray,DB,28608,Appalachian State (NC),74.0,198.0,21
20130071,T.J. McDonald,S,90089,USC,74.0,223.0,22
20130055,Vance McDonald,TE,77005,Rice,76.0,267.0,22
20130668,Bradley McDougald,S,66045,Kansas,73.0,209.0,22
20130068,Leon McFadden,DB,92115,San Diego State,70.0,195.0,22
20130149,Brandon McGee,DB,33124,Miami (FL),71.0,193.0,22
20130238,Aaron Mellette,WR,27244,Elon (NC),74.0,217.0,23
20130062,Christine Michael,RB,77843,Texas A&M,70.0,221.0,22
20130675,Rontez Miles,S,15419,California (PA),72.0,203.0,24
20130009,Dee Milliner,DB,35487,Alabama,73.0,201.0,21
20130163,Jordan Mills,OT,71272,Louisiana Tech,77.0,316.0,22
20130006,Barkevious Mingo,OLB,70803,Louisiana State,76.0,239.0,22
20130045,Kevin Minter,LB,70803,Louisiana State,72.0,246.0,22
20130991,T.J. Moe,WR,65211,Missouri,72.0,200.0,22
20130095,Sam Montgomery,DE,70803,Louisiana State,75.0,260.0,22
20130180,Nick Moody,LB,32306,Florida State,73.0,245.0,23
20130081,Damontre Moore,DE,77843,Texas A&M,76.0,260.0,20
20130066,Sio Moore,LB,6269,Connecticut,73.0,245.0,22
20130244,Zeke Motta,S,46556,Notre Dame,74.0,215.0,22
20130110,Ryan Nassib,QB,13244,Syracuse,74.0,223.0,23
20130030,Alec Ogletree,LB,30602,Georgia,74.0,235.0,21
20130103,Alex Okafor,DE,78712,Texas,76.0,261.0,22
20130173,Vinston Painter,OT,24061,Virginia Tech,76.0,318.0,23
20130676,Chris Pantale,TE,2459,Boston,77.0,255.0,23
20130029,Cordarrelle Patterson,WR,37998,Tennessee,74.0,220.0,22
20130128,Quinton Patton,WR,71272,Louisiana Tech,73.0,204.0,22
20130118,Sean Porter,LB,77843,Texas A&M,73.0,242.0,22
20130466,Keith Pough,LB,20059,Howard (DC),75.0,225.0,23
20130231,Ty Powell,OLB,72149,Harding (AR),74.0,249.0,25
20130218,Jordan Poyer,DB,97331,Oregon State,72.0,191.0,22
20130561,Lonnie Pryor,RB,32306,Florida State,72.0,224.0,23
20130019,Justin Pugh,OT,13244,Syracuse,77.0,311.0,22
20130176,David Quessenberry,OT,95192,San Jose State,77.0,310.0,22
20130191,Bacarri Rambo,S,30602,Georgia,72.0,211.0,22
20130151,Joseph Randle,RB,74078,Oklahoma State,72.0,198.0,21
20130711,Kevin Reddick,LB,27599,North Carolina,73.0,240.0,23
20130085,Jordan Reed,TE,32611,Florida,74.0,246.0,22
20130018,Eric Reid,S,70803,Louisiana State,73.0,213.0,21
20130900,Greg Reid,DB,31698,Valdosta State (GA),67.0,185.0,22
20130025,Xavier Rhodes,DB,32306,Florida State,73.0,218.0,22
20130013,Sheldon Richardson,DT,65211,Missouri,75.0,294.0,22
20130199,Theo Riddick,RB,46556,Notre Dame,69.0,201.0,21
20130184,Mychal Rivera,TE,37998,Tennessee,75.0,245.0,22
20130628,Nickell Robey-Coleman,DB,90089,USC,68.0,178.0,21
20130135,Denard Robinson,WR,48109,Michigan,72.0,213.0,22
20130630,Da'Rick Rogers,WR,38505,Tennessee Tech,75.0,208.0,21
20130083,Logan Ryan,DB,7102,Rutgers,71.0,195.0,22
20130747,Etienne Sabino,LB,43210,Ohio State,75.0,237.0,22
20130464,Lanear Sampson,WR,76706,Baylor,71.0,205.0,22
20130101,Ace Sanders,WR,29208,South Carolina,67.0,178.0,21
20130107,Brian Schwenke,C,94720,California,75.0,310.0,22
20130563,Matt Scott,QB,85721,Arizona,75.0,212.0,22
20130138,Tharold Simon,DB,70803,Louisiana State,75.0,202.0,22
20130106,Dion Sims,TE,48824,Michigan State,76.0,268.0,22
20130036,Darius Slay,DB,39762,Mississippi State,72.0,190.0,22
20130039,Geno Smith,QB,26506,West Virginia,75.0,221.0,22
20130241,Jared Smith,DT,3824,New Hampshire,76.0,302.0,23
20130544,Rodney Smith,WR,32306,Florida State,77.0,225.0,23
20130221,Brad Sorensen,QB,84720,Southern Utah,77.0,230.0,25
20130679,Ryan Spadola,WR,18015,Lehigh (PA),73.0,205.0,22
20130100,Akeem Spence,DT,61801,Illinois,73.0,307.0,21
20130160,Zac Stacy,RB,37240,Vanderbilt,69.0,224.0,22
20130248,Daimion Stafford,S,68588,Nebraska,73.0,218.0,22
20130593,Matt Stankiewitch,C,16802,Penn State,76.0,305.0,23
20130733,Jawanza Starling,S,90089,USC,73.0,200.0,21
20130508,Jonathan Stewart,LB,77843,Texas A&M,75.0,254.0,22
20130144,Kenny Stills,WR,73019,Oklahoma,73.0,196.0,21
20130753,Jake Stoneburner,TE,43210,Ohio State,75.0,261.0,23
20130465,Dax Swanson,DB,77341,Sam Houston State (TX),71.0,191.0,22
20130057,D.J. Swearinger,S,29208,South Carolina,70.0,205.0,21
20130713,Rod Sweeting,DB,30332,Georgia Tech,71.0,187.0,22
20130174,Ryan Swope,WR,77843,Texas A&M,72.0,204.0,22
20130458,Bruce Taylor,LB,24061,Virginia Tech,73.0,245.0,23
20130132,Devin Taylor,DE,29208,South Carolina,80.0,270.0,23
20130054,Jamar Taylor,DB,83725,Boise State,71.0,192.0,22
20130140,Stepfan Taylor,RB,94305,Stanford,69.0,216.0,21
20130038,Manti Te'o,LB,46556,Notre Dame,73.0,241.0,22
20130714,Chase Thomas,LB,94305,Stanford,75.0,241.0,23
20130119,Phillip Thomas,S,93740,Frenso State (CA),73.0,223.0,24
20130111,Shamarko Thomas,S,13244,Syracuse,69.0,205.0,22
20130595,Kenbrell Thompkins,WR,45221,Cincinnati,72.0,195.0,24
20130154,Chris Thompson,RB,32306,Florida State,68.0,191.0,22
20130086,Hugh Thornton,OG,61801,Illinois,75.0,324.0,21
20130133,Levine Toilolo,TE,94305,Stanford,80.0,265.0,21
20130122,J.C. Tretter,OT,14853,Cornell,76.0,307.0,22
20130022,Desmond Trufant,DB,98195,Washington,72.0,190.0,22
20130658,Matthew Tucker,RB,76109,Texas Christian,73.0,227.0,21
20130015,Kenny Vaccaro,S,78712,Texas,72.0,214.0,22
20130546,James Vandenberg,QB,52242,Iowa,75.0,220.0,23
20130407,Conner Vernon,WR,27708,Duke,72.0,192.0,22
20130168,Ricky Wagner,OT,53706,Wisconsin,78.0,310.0,23
20130065,Larry Warford,OG,40506,Kentucky,75.0,317.0,21
20130010,Chance Warmack,OG,35487,Alabama,74.0,323.0,21
20130188,Cornelius Washington,LB,30602,Georgia,76.0,292.0,23
20130116,Earl Watford,OG,22807,James Madison (VA),75.0,300.0,22
20130042,Menelik Watson,OT,32306,Florida State,77.0,315.0,24
20130524,Jason Weaver,OT,39406,Southern Miss,77.0,305.0,24
20130114,B.W. Webb,DB,23185,William & Mary,71.0,186.0,22
20130090,Kayvon Webster,DB,33620,South Florida,71.0,192.0,22
20130024,Bjoern Werner,DE,32306,Florida State,75.0,255.0,22
20130408,John Wetzel,OT,2459,Boston,79.0,328.0,21
20130079,Markus Wheaton,WR,97331,Oregon State,71.0,185.0,22
20130080,J.J. Wilcox,S,30458,Georgia Southern,72.0,212.0,22
20130094,Brandon Williams,DT,64801,Missouri Southern State,73.0,340.0,24
20130137,Jesse Williams,DT,35487,Alabama,75.0,325.0,22
20130230,Kerwynn Williams,RB,84322,Utah State,68.0,198.0,21
20130549,Nathan Williams,LB,43210,Ohio State,75.0,249.0,23
20130223,Nick Williams,DT,35229,Samford (AL),76.0,297.0,23
20130084,Shawn Williams,S,30602,Georgia,72.0,210.0,21
20130145,Steve Williams,DB,94720,California,70.0,185.0,22
20130028,Sylvester Williams,DT,27599,North Carolina,74.0,313.0,24
20130074,Terrance Williams,WR,76706,Baylor,74.0,210.0,23
20130179,Tourek Williams,DE,33199,Florida International,76.0,262.0,21
20130124,Trevardo Williams,DE,6269,Connecticut,73.0,237.0,22
20130204,Braden Wilson,FB,66506,Kansas State,76.0,256.0,23
20130236,Marquess Wilson,WR,99164,Washington State,72.0,206.0,20
20130112,Tyler Wilson,QB,72701,Arkansas,74.0,215.0,23
20130735,George Winn,RB,45221,Cincinnati,71.0,215.0,22
20130136,Earl Wolff,S,27607,NC State,71.0,206.0,23
20130736,Cierre Wood,RB,46556,Notre Dame,71.0,226.0,22
20130041,Robert Woods,WR,90089,USC,72.0,193.0,21
20130202,Khalid Wooten,DB,89557,Nevada,71.0,210.0,23
20130070,Blidi Wreh-Wilson,DB,6269,Connecticut,73.0,190.0,23
20140176,Jared Abbrederis,WR,53706,Wisconsin,73.0,195.0,23
20140053,Davante Adams,WR,93740,Frenso State (CA),73.0,215.0,21
20140110,Maurice Alexander,S,84322,Utah State,73.0,222.0,23
20140147,Ricardo Allen,DB,47906,Purdue,69.0,186.0,22
20140049,Jace Amaro,TE,79415,Texas Tech,77.0,265.0,21
20140779,Antonio Andrews,RB,42101,Western Kentucky,70.0,225.0,21
20140097,Dri Archer,RB,44242,Kent State (OH),68.0,173.0,22
20140687,George Atkinson,RB,46556,Notre Dame,73.0,220.0,21
20140050,Jeremiah Attaochu,OLB,30332,Georgia Tech,75.0,252.0,21
20140741,Dion Bailey,S,90089,USC,73.0,211.0,22
20140009,Anthony Barr,OLB,90095,UCLA,77.0,255.0,22
20140156,Lamin Barrow,OLB,70803,Louisiana State,73.0,237.0,23
20140012,Odell Beckham,WR,70803,Louisiana State,71.0,198.0,21
20140614,Deion Belue,DB,35487,Alabama,71.0,182.0,22
20140028,Kelvin Benjamin,WR,32306,Florida State,77.0,245.0,23
20140148,Bene Benwikere,DB,95192,San Jose State,72.0,195.0,22
20140152,Nat Berhe,S,92115,San Diego State,71.0,195.0,22
20140526,Kapri Bibbs,RB,80523,Colorado State,71.0,203.0,21
20140035,Joel Bitonio,OT,89557,Nevada,76.0,305.0,22
20140181,Alfred Blue,RB,70803,Louisiana State,74.0,225.0,23
20140111,Russell Bodine,C,27599,North Carolina,75.0,308.0,21
20140632,Conor Boffeli,OG,52242,Iowa,76.0,304.0,22
20140077,Chris Borland,LB,53706,Wisconsin,72.0,245.0,23
20140003,Blake Bortles,QB,32816,Central Florida,77.0,236.0,22
20140128,Tre Boston,S,27599,North Carolina,73.0,205.0,21
20140502,Chris Boyd,WR,37240,Vanderbilt,76.0,206.0,22
20140213,Tajh Boyd,QB,29631,Clemson,72.0,222.0,23
20140121,Carl Bradford,OLB,85287,Arizona State,73.0,248.0,21
20140102,Bashaud Breeland,DB,29631,Clemson,71.0,195.0,22
20140032,Teddy Bridgewater,QB,40292,Louisville,74.0,215.0,21
20140064,Justin Britt,OT,65211,Missouri,78.0,315.0,22
20140074,Jay Bromley,DT,13244,Syracuse,75.0,314.0,21
20140079,Terrence Brooks,S,32306,Florida State,71.0,200.0,23
20140463,Corey Brown,WR,43210,Ohio State,71.0,190.0,22
20140091,John Brown,WR,66762,Pittsburg State (KS),71.0,179.0,24
20140401,Jonathan Brown,LB,61801,Illinois,73.0,230.0,21
20140073,Preston Brown,LB,40292,Louisville,73.0,251.0,21
20140118,Martavis Bryant,WR,29631,Clemson,76.0,211.0,22
20140027,Deone Bucannon,S,99164,Washington State,73.0,211.0,21
20140564,Max Bullough,LB,48824,Michigan State,75.0,249.0,22
20140527,Isaiah Burse,WR,93740,Frenso State (CA),70.0,187.0,22
20140700,Trey Burton,TE,32611,Florida,75.0,235.0,22
20140218,Michael Campanaro,WR,27106,Wake Forest,69.0,191.0,23
20140117,Ka'Deem Carey,RB,85721,Arizona,70.0,215.0,21
20140036,Derek Carr,QB,93740,Frenso State (CA),75.0,215.0,23
20140165,Ryan Carrethers,DT,72401,Arkansas State,73.0,333.0,23
20140219,T.J. Carrie,DB,45701,Ohio,72.0,205.0,23
20140088,Will Clarke,DE,26506,West Virginia,78.0,275.0,23
20140021,Ha Ha Clinton-Dix,S,35487,Alabama,73.0,208.0,21
20140001,Jadeveon Clowney,DE,29208,South Carolina,77.0,270.0,21
20140109,Ross Cockrell,DB,27708,Duke,72.0,191.0,22
20140658,Brandon Coleman,WR,7102,Rutgers,78.0,225.0,21
20140591,Deandre Coleman,DT,94720,California,77.0,341.0,23
20140020,Brandin Cooks,WR,97331,Oregon State,70.0,189.0,20
20141034,Damian Copeland,WR,40292,Louisville,73.0,182.0,23
20140505,J.C. Copeland,FB,71115,Louisiana-Shreveport,71.0,271.0,22
20140404,Tim Cornett,RB,89154,Nevada-Las Vegas,72.0,210.0,22
20140072,Scott Crichton,DE,97331,Oregon State,75.0,273.0,22
20140493,Isaiah Crowell,RB,36104,Alabama State,71.0,225.0,21
20140721,Chris Davis,DB,36849,Auburn,70.0,201.0,23
20140689,Mike Davis,WR,78712,Texas,72.0,197.0,22
20140566,Anthony Denham,TE,84112,Utah,76.0,235.0,22
20140024,Darqueze Dennard,DB,48824,Michigan State,71.0,205.0,22
20140127,Pierre Desir,DB,63301,Lindenwood (MO),74.0,198.0,23
20140248,Ahmad Dixon,S,76706,Baylor,72.0,205.0,22
20140195,Brandon Dixon,DB,64068,N.W. Missouri State,71.0,203.0,24
20140013,Aaron Donald,DT,15260,Pittsburgh,73.0,280.0,22
20140247,Jonathan Dowling,S,42101,Western Kentucky,75.0,190.0,22
20140137,Dakota Dozier,OT,29613,Furman (SC),76.0,313.0,23
20141939,Joe Don Duncan,RB,84770,Dixie State (UT),76.0,270.0,23
20140060,Kony Ealy,DE,65211,Missouri,76.0,275.0,22
20140029,Dominique Easley,DT,32611,Florida,74.0,273.0,22
20140010,Eric Ebron,TE,27599,North Carolina,76.0,253.0,21
